left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C489	C629	0.279188	0.195307	0.21641	0.275766	0.890345	0.362121	0.442223	mutual_knn
C407	C523	0.278887	0.131529	0.255442	0.465056	0.899843	0.409681	0.2619	mutual_knn
C153	C346	0.278865	0.202512	0.168634	0.297059	0.973124	0.293465	0.397279	mutual_knn
C248	C433	0.278854	0.198975	0.23385	0.140591	0.951522	0.385224	0.33961	mutual_knn
C317	C412	0.278682	0.202136	0.212666	0.227974	0.91017	0.387225	0.401467	mutual_knn
C189	C220	0.278487	0.165222	0.212218	0.375385	0.946724	0.371463	0.331249	mutual_knn
C074	C174	0.278357	0.214498	0.219739	0.090222	0.961644	0.364094	0.379692	mutual_knn
C419	C547	0.278185	0.172629	0.228154	0.357431	0.876811	0.373392	0.337369	mutual_knn
C324	C673	0.278177	0.184936	0.204871	0.379907	0.862567	0.344441	0.322402	mutual_knn
C124	C520	0.278163	0.187211	0.215327	0.246223	0.953366	0.374399	0.354365	mutual_knn
C180	C654	0.27815	0.177452	0.183789	0.356016	0.986859	0.311328	0.426623	mutual_knn
C191	C227	0.278105	0.223967	0.174365	0.205302	0.93282	0.350466	0.43872	mutual_knn
C239	C248	0.278039	0.176835	0.260577	0.236213	0.878275	0.446081	0.324549	mutual_knn
C053	C550	0.277991	0.185354	0.208031	0.248459	0.980584	0.379733	0.340189	mutual_knn
C082	C495	0.27775	0.171522	0.178824	0.415641	0.967777	0.32011	0.333743	mutual_knn
C298	C383	0.277746	0.20838	0.185154	0.232431	0.947665	0.329913	0.438243	mutual_knn
C015	C052	0.2777	0.189797	0.229105	0.24287	0.89783	0.422606	0.389722	mutual_knn
C162	C608	0.277691	0.191563	0.228404	0.239642	0.894243	0.391566	0.351189	mutual_knn
C212	C510	0.277671	0.182774	0.200239	0.286144	0.975978	0.348132	0.336062	mutual_knn
C021	C160	0.277437	0.164291	0.170359	0.456326	0.985514	0.352601	0.389724	mutual_knn
C074	C080	0.277378	0.131058	0.199256	0.532825	0.987899	0.357728	0.255134	mutual_knn
C071	C114	0.277183	0.186775	0.153769	0.406793	0.969856	0.290272	0.374204	mutual_knn
C083	C281	0.277109	0.133437	0.270768	0.383643	0.907959	0.435962	0.27416	mutual_knn
C439	C497	0.277077	0.175156	0.236554	0.283202	0.902124	0.384784	0.314181	mutual_knn
C405	C516	0.277031	0.197421	0.204371	0.233227	0.936864	0.347083	0.415965	mutual_knn
C104	C254	0.276918	0.174328	0.182532	0.459771	0.890174	0.312233	0.362602	mutual_knn
C086	C202	0.276738	0.154102	0.228362	0.35708	0.954703	0.394524	0.340483	mutual_knn
C275	C389	0.276658	0.202161	0.185501	0.216032	0.983241	0.316364	0.361426	mutual_knn
C317	C392	0.276596	0.175186	0.200573	0.369638	0.918671	0.362598	0.386382	mutual_knn
C203	C328	0.276488	0.187933	0.200473	0.277712	0.946088	0.347606	0.355181	mutual_knn
C174	C572	0.276481	0.16656	0.214933	0.372649	0.914557	0.363333	0.2856	mutual_knn
C560	C610	0.276311	0.18251	0.180699	0.368477	0.939984	0.308502	0.38058	mutual_knn
C292	C558	0.276219	0.190266	0.216287	0.202617	0.959381	0.378926	0.335277	mutual_knn
C360	C600	0.276022	0.163409	0.242228	0.327442	0.889052	0.39354	0.28251	mutual_knn
C402	C550	0.275949	0.164763	0.25164	0.254274	0.92648	0.417519	0.289439	mutual_knn
C372	C433	0.275874	0.160485	0.176923	0.457326	0.968216	0.31495	0.387286	mutual_knn
C362	C520	0.275646	0.179029	0.239604	0.193312	0.949194	0.393488	0.329193	mutual_knn
C425	C524	0.275609	0.20514	0.211357	0.268242	0.828079	0.354729	0.437355	mutual_knn
C385	C597	0.275507	0.119666	0.193351	0.595074	0.981618	0.354254	0.22469	mutual_knn
C022	C187	0.2754	0.167521	0.239827	0.290064	0.906845	0.496607	0.308215	mutual_knn
C500	C549	0.275063	0.221567	0.248877	0.109543	0.786618	0.401535	0.376321	mutual_knn
C547	C635	0.274925	0.210449	0.238588	0.165934	0.815308	0.387565	0.355704	mutual_knn
C374	C383	0.274886	0.172898	0.220104	0.293879	0.930175	0.380114	0.390157	mutual_knn
C357	C379	0.274805	0.166208	0.235365	0.25928	0.951636	0.412155	0.371983	mutual_knn
C487	C619	0.274572	0.212459	0.184348	0.179865	0.950519	0.337208	0.423023	mutual_knn
C031	C404	0.274507	0.197136	0.212484	0.209752	0.912182	0.388754	0.419344	mutual_knn
C568	C673	0.274201	0.203844	0.222883	0.129012	0.925133	0.379264	0.353067	mutual_knn
C133	C574	0.274194	0.190258	0.235551	0.171846	0.912149	0.41034	0.322048	mutual_knn
C500	C646	0.274135	0.155789	0.240588	0.354858	0.885785	0.436956	0.291708	mutual_knn
C091	C160	0.274117	0.171685	0.170634	0.396721	0.974118	0.353783	0.434076	mutual_knn
C441	C479	0.274077	0.207624	0.190646	0.190873	0.939842	0.367591	0.502266	mutual_knn
C317	C586	0.274053	0.169934	0.184672	0.363616	0.973224	0.313511	0.346428	mutual_knn
C479	C640	0.273436	0.174528	0.218872	0.300139	0.904963	0.366534	0.316272	mutual_knn
C190	C301	0.273362	0.158027	0.206548	0.348866	0.974973	0.345539	0.279617	mutual_knn
C239	C433	0.273258	0.181214	0.254966	0.168186	0.893427	0.446081	0.33961	mutual_knn
C289	C562	0.273039	0.213053	0.195491	0.137508	0.94114	0.335134	0.399186	mutual_knn
C583	C671	0.272821	0.170543	0.200027	0.330411	0.944999	0.372722	0.349526	mutual_knn
C559	C615	0.272726	0.202839	0.18854	0.206411	0.941033	0.344947	0.35931	mutual_knn
C405	C656	0.272035	0.189585	0.204539	0.245398	0.913414	0.345509	0.386543	mutual_knn
C114	C419	0.271963	0.162833	0.228048	0.311105	0.910219	0.37567	0.290788	mutual_knn
C058	C432	0.271913	0.162073	0.211438	0.363385	0.911065	0.351726	0.314846	mutual_knn
C321	C401	0.271872	0.129319	0.218002	0.435624	0.982494	0.373925	0.243482	mutual_knn
C558	C596	0.271869	0.166219	0.218451	0.297817	0.934426	0.381786	0.316282	mutual_knn
C461	C556	0.271651	0.176964	0.151271	0.42621	0.951662	0.280848	0.315451	mutual_knn
C298	C494	0.271555	0.197666	0.187262	0.309801	0.855629	0.321956	0.354797	mutual_knn
C124	C322	0.271524	0.151111	0.234676	0.309731	0.945923	0.393356	0.275759	mutual_knn
C474	C643	0.271346	0.221417	0.263386	0.161172	0.655043	0.454371	0.385661	mutual_knn
C146	C291	0.271335	0.171071	0.166732	0.404723	0.953079	0.322849	0.385391	mutual_knn
C652	C656	0.271131	0.179957	0.218634	0.289595	0.866025	0.393692	0.390547	mutual_knn
C299	C545	0.271116	0.135388	0.229742	0.383213	0.961783	0.392401	0.275513	mutual_knn
C513	C540	0.270856	0.163222	0.193393	0.363422	0.948852	0.325902	0.283912	mutual_knn
C093	C501	0.270822	0.171627	0.195936	0.326846	0.935436	0.349139	0.339083	mutual_knn
C294	C489	0.270683	0.179746	0.188282	0.302841	0.940408	0.32888	0.434093	mutual_knn
C009	C241	0.270607	0.156229	0.198036	0.355082	0.975738	0.379245	0.294431	mutual_knn
C500	C606	0.270481	0.210624	0.207544	0.139378	0.889679	0.34498	0.370623	mutual_knn
C085	C624	0.270461	0.206758	0.191219	0.228217	0.868949	0.37899	0.402002	mutual_knn
C276	C344	0.270442	0.173184	0.207616	0.250739	0.964913	0.356252	0.323967	mutual_knn
C248	C380	0.270411	0.198859	0.189727	0.238154	0.902485	0.323112	0.332851	mutual_knn
C492	C521	0.270347	0.175608	0.175322	0.331261	0.9682	0.304354	0.36385	mutual_knn
C267	C400	0.270172	0.1458	0.225799	0.323983	0.971345	0.373646	0.321607	mutual_knn
C021	C025	0.26993	0.146008	0.195021	0.425082	0.95911	0.344171	0.285166	mutual_knn
C406	C483	0.269871	0.133385	0.181665	0.513518	0.973276	0.313716	0.243889	mutual_knn
C157	C163	0.269771	0.139174	0.173862	0.480251	1.0	0.296537	0.30498	mutual_knn
C150	C592	0.269422	0.131809	0.144381	0.614788	0.987241	0.263502	0.286959	mutual_knn
C445	C599	0.269191	0.201798	0.152965	0.316462	0.907563	0.281894	0.340909	mutual_knn
C620	C643	0.269116	0.215446	0.204799	0.220416	0.779119	0.356283	0.400781	mutual_knn
C084	C245	0.269064	0.128586	0.188975	0.511021	0.969762	0.366685	0.263976	mutual_knn
C537	C573	0.268987	0.18263	0.196196	0.241576	0.94655	0.330401	0.321222	mutual_knn
C311	C585	0.268879	0.15851	0.20612	0.3537	0.924185	0.343072	0.282277	mutual_knn
C292	C308	0.268825	0.213951	0.226483	0.179529	0.75952	0.386379	0.356398	mutual_knn
C317	C387	0.268803	0.186577	0.207752	0.207537	0.924354	0.384964	0.514432	mutual_knn
C245	C604	0.26854	0.135505	0.234703	0.341523	0.962239	0.440219	0.263976	mutual_knn
C453	C528	0.268477	0.204559	0.168543	0.295962	0.860387	0.297292	0.350472	mutual_knn
C330	C563	0.26827	0.168999	0.223643	0.234464	0.932312	0.403401	0.360559	mutual_knn
C082	C212	0.26811	0.151358	0.178067	0.408598	0.981509	0.322731	0.279338	mutual_knn
C301	C393	0.268058	0.143035	0.175303	0.505695	0.933795	0.300813	0.257396	mutual_knn
C245	C285	0.26804	0.169089	0.200398	0.264017	0.969747	0.365265	0.3207	mutual_knn
C034	C114	0.268	0.196338	0.167198	0.205506	0.991205	0.290272	0.374204	mutual_knn
C330	C549	0.267995	0.207252	0.22147	0.159678	0.819601	0.378976	0.392558	mutual_knn
C398	C490	0.267974	0.139018	0.187065	0.440178	0.98328	0.333363	0.321512	mutual_knn
C199	C634	0.267935	0.172137	0.228696	0.257498	0.875075	0.37498	0.295459	mutual_knn
C171	C514	0.26784	0.15819	0.221465	0.272974	0.950077	0.365794	0.357052	mutual_knn
C452	C644	0.267663	0.17044	0.208683	0.319972	0.87841	0.362464	0.326146	mutual_knn
C040	C271	0.267655	0.161356	0.18491	0.352472	0.96257	0.327964	0.296357	mutual_knn
C556	C592	0.267455	0.130085	0.19121	0.474446	0.976051	0.341943	0.279802	mutual_knn
C461	C484	0.267405	0.141708	0.18176	0.463187	0.957036	0.310058	0.263495	mutual_knn
C397	C607	0.267367	0.135115	0.173357	0.487181	0.990841	0.330007	0.279425	mutual_knn
C177	C632	0.267171	0.182412	0.214989	0.178875	0.935809	0.362432	0.344136	mutual_knn
C479	C609	0.267167	0.200266	0.209741	0.284323	0.756787	0.390829	0.3813	mutual_knn
C520	C615	0.266952	0.162411	0.218104	0.283066	0.920087	0.393488	0.281851	mutual_knn
C397	C666	0.266946	0.164271	0.219105	0.301905	0.888882	0.403875	0.300699	mutual_knn
C596	C613	0.266773	0.167414	0.182793	0.304672	0.977607	0.329445	0.299362	mutual_knn
C170	C508	0.266613	0.181194	0.207398	0.190878	0.947093	0.360304	0.338017	mutual_knn
C547	C651	0.266593	0.177586	0.204172	0.25151	0.91397	0.358279	0.460934	mutual_knn
C451	C600	0.266586	0.197142	0.194887	0.24479	0.850696	0.332625	0.437531	mutual_knn
C101	C435	0.266393	0.176117	0.207523	0.245191	0.915584	0.368676	0.337239	mutual_knn
C043	C076	0.266363	0.164221	0.151126	0.409537	0.979611	0.270246	0.282777	mutual_knn
C240	C414	0.266363	0.171312	0.174866	0.320504	0.961965	0.326665	0.303731	mutual_knn
C445	C660	0.266258	0.147841	0.145227	0.50686	0.980835	0.281894	0.337247	mutual_knn
C278	C302	0.26615	0.186793	0.177583	0.259099	0.935693	0.343254	0.361661	mutual_knn
C203	C271	0.266134	0.162123	0.182885	0.322769	0.979303	0.314769	0.285552	mutual_knn
C335	C493	0.266033	0.140725	0.235807	0.316949	0.932337	0.40488	0.274044	mutual_knn
C171	C242	0.266001	0.151328	0.194951	0.381328	0.937195	0.335063	0.285976	mutual_knn
C278	C518	0.265936	0.172668	0.214815	0.207839	0.943729	0.361544	0.294692	mutual_knn
C377	C557	0.265928	0.183543	0.202684	0.203032	0.930484	0.34219	0.352334	mutual_knn
C176	C385	0.265916	0.168912	0.214959	0.212028	0.957692	0.366345	0.322663	mutual_knn
C256	C384	0.265577	0.150845	0.177172	0.400733	0.969295	0.312312	0.333596	mutual_knn
C171	C363	0.265523	0.172409	0.189453	0.281277	0.943547	0.329201	0.321354	mutual_knn
C177	C599	0.265483	0.195008	0.171717	0.274789	0.889846	0.309934	0.485175	mutual_knn
C108	C169	0.264967	0.19267	0.177782	0.292275	0.860698	0.371652	0.405026	mutual_knn
C056	C129	0.26485	0.198523	0.212194	0.235872	0.783425	0.361495	0.367334	mutual_knn
C484	C542	0.264846	0.128607	0.158159	0.539918	0.991034	0.289447	0.266587	mutual_knn
C211	C643	0.264783	0.213752	0.2279	0.192609	0.702764	0.406315	0.370496	mutual_knn
C216	C451	0.264744	0.17719	0.193589	0.249747	0.930977	0.346473	0.381365	mutual_knn
C511	C621	0.264356	0.186319	0.187026	0.290583	0.860309	0.319023	0.37364	mutual_knn
C263	C309	0.264291	0.214388	0.188064	0.151298	0.855484	0.356586	0.402936	mutual_knn
C259	C329	0.26415	0.187022	0.154141	0.298501	0.945469	0.270549	0.355529	mutual_knn
C560	C588	0.264063	0.188231	0.177205	0.219279	0.948577	0.310894	0.342592	mutual_knn
C475	C638	0.264034	0.17649	0.205815	0.372592	0.767857	0.393898	0.368667	mutual_knn
C337	C630	0.263934	0.176264	0.213708	0.18994	0.926957	0.370029	0.331569	mutual_knn
C453	C581	0.263698	0.190629	0.199428	0.21388	0.871673	0.344718	0.411164	mutual_knn
C340	C567	0.263535	0.12533	0.214664	0.421688	0.943023	0.409393	0.257143	mutual_knn
C516	C656	0.263482	0.203684	0.16207	0.174849	0.955336	0.28037	0.350011	mutual_knn
C094	C117	0.263456	0.195779	0.191417	0.146413	0.935004	0.331943	0.336292	mutual_knn
C578	C595	0.263195	0.169527	0.136396	0.404383	0.970748	0.254619	0.328226	mutual_knn
C588	C595	0.26316	0.170612	0.194244	0.240552	0.955259	0.327781	0.34418	mutual_knn
C047	C297	0.26315	0.189757	0.178688	0.234056	0.9126	0.310392	0.335323	mutual_knn
C023	C250	0.263003	0.206297	0.165785	0.310643	0.790545	0.330174	0.343017	mutual_knn
C205	C374	0.262787	0.149922	0.182693	0.341291	0.988889	0.30968	0.28073	mutual_knn
C242	C560	0.262739	0.145008	0.190506	0.347154	0.983682	0.323199	0.262583	mutual_knn
C342	C484	0.262709	0.147271	0.170569	0.390482	0.988548	0.294764	0.259538	mutual_knn
C023	C428	0.262432	0.175536	0.261937	0.229749	0.731083	0.416615	0.403759	mutual_knn
C157	C270	0.262173	0.152449	0.163977	0.376445	0.991111	0.284004	0.302994	mutual_knn
C459	C501	0.262138	0.179987	0.263119	0.185576	0.746511	0.422733	0.355161	mutual_knn
C433	C558	0.261937	0.177093	0.173215	0.308277	0.905982	0.31495	0.387286	mutual_knn
C657	C668	0.261906	0.155191	0.18809	0.327962	0.950871	0.32225	0.293383	mutual_knn
C042	C486	0.261577	0.144764	0.20305	0.326024	0.956779	0.354014	0.295561	mutual_knn
C018	C456	0.261431	0.138801	0.186889	0.384381	0.97526	0.386741	0.339358	mutual_knn
C237	C283	0.261335	0.162849	0.171802	0.335565	0.948132	0.310368	0.318948	mutual_knn
C321	C335	0.261308	0.174369	0.234093	0.161515	0.877446	0.397769	0.397965	mutual_knn
C035	C455	0.261127	0.164129	0.193121	0.247471	0.96379	0.352578	0.441375	mutual_knn
C555	C623	0.260605	0.219264	0.2082	0.118466	0.766667	0.354133	0.366477	mutual_knn
C074	C308	0.260528	0.17648	0.209327	0.21062	0.88428	0.351894	0.322779	mutual_knn
C094	C252	0.260507	0.164867	0.233943	0.106285	0.97262	0.384256	0.31352	mutual_knn
C429	C504	0.260393	0.178065	0.164378	0.29679	0.923684	0.29222	0.303927	mutual_knn
C598	C615	0.260365	0.170916	0.203853	0.318384	0.819122	0.35385	0.312156	mutual_knn
C446	C588	0.260203	0.149297	0.212953	0.30268	0.914005	0.369819	0.287562	mutual_knn
C514	C653	0.260203	0.19445	0.146404	0.316562	0.874007	0.273069	0.38329	mutual_knn
C247	C567	0.259983	0.174243	0.192114	0.204029	0.948244	0.404212	0.309347	mutual_knn
C320	C456	0.259522	0.128514	0.168594	0.469606	0.977261	0.306059	0.23841	mutual_knn
C550	C584	0.25936	0.166081	0.232447	0.193706	0.872143	0.409199	0.294289	mutual_knn
C393	C451	0.259146	0.171304	0.205346	0.219957	0.898944	0.34444	0.39516	mutual_knn
C101	C478	0.258944	0.18093	0.20215	0.167077	0.911259	0.347054	0.327271	mutual_knn
C035	C150	0.258729	0.125559	0.180962	0.430768	0.985841	0.326784	0.248744	mutual_knn
C361	C550	0.258643	0.183609	0.15955	0.284638	0.905094	0.300422	0.34966	mutual_knn
C216	C275	0.25861	0.137437	0.219426	0.268551	0.972085	0.371421	0.249436	mutual_knn
C020	C025	0.258382	0.146879	0.21194	0.252804	0.960799	0.366628	0.278792	mutual_knn
C417	C663	0.258203	0.174905	0.213319	0.254231	0.813323	0.385903	0.314694	mutual_knn
C417	C578	0.25807	0.179461	0.17287	0.238002	0.926782	0.332417	0.31326	mutual_knn
C556	C654	0.257987	0.153643	0.153634	0.380797	0.969954	0.284383	0.296614	mutual_knn
C532	C654	0.257764	0.143376	0.168778	0.374566	0.97986	0.290887	0.314442	mutual_knn
C079	C523	0.257599	0.184385	0.188428	0.323916	0.764866	0.32304	0.327884	mutual_knn
C456	C478	0.257539	0.149939	0.168335	0.425089	0.895604	0.331181	0.406318	mutual_knn
C466	C618	0.257331	0.13891	0.200437	0.338381	0.939068	0.379522	0.37581	mutual_knn
C219	C297	0.257306	0.177483	0.172807	0.25996	0.907265	0.29633	0.335323	mutual_knn
C322	C655	0.257176	0.165203	0.19358	0.267477	0.897527	0.356563	0.339786	mutual_knn
C159	C588	0.257157	0.195155	0.182452	0.116466	0.931977	0.340567	0.485055	mutual_knn
C572	C604	0.256942	0.149519	0.214077	0.282793	0.896807	0.353972	0.276405	mutual_knn
C556	C663	0.256927	0.206478	0.150695	0.183333	0.901464	0.28041	0.344077	mutual_knn
C160	C518	0.256887	0.166472	0.223281	0.141857	0.924804	0.377402	0.318989	mutual_knn
C249	C492	0.256736	0.164739	0.19561	0.201583	0.955249	0.336085	0.304287	mutual_knn
C606	C668	0.256205	0.12852	0.21584	0.359164	0.912767	0.363009	0.231108	mutual_knn
C141	C333	0.256088	0.194982	0.195969	0.183633	0.814433	0.332779	0.386783	mutual_knn
C189	C250	0.255956	0.169647	0.139161	0.378374	0.915473	0.2498	0.343017	mutual_knn
C035	C514	0.25594	0.141296	0.209399	0.245627	0.979095	0.350162	0.335145	mutual_knn
C349	C483	0.255676	0.152692	0.188943	0.275104	0.951365	0.321563	0.289949	mutual_knn
C300	C388	0.255606	0.21188	0.17509	0.103864	0.867524	0.305702	0.424592	mutual_knn
C550	C613	0.25554	0.160899	0.214993	0.253036	0.852892	0.358029	0.2784	mutual_knn
C158	C339	0.255538	0.19129	0.153678	0.186121	0.951773	0.280379	0.345573	mutual_knn
C395	C542	0.255519	0.112447	0.20038	0.398064	0.993745	0.346099	0.226877	mutual_knn
C220	C233	0.25523	0.152839	0.211089	0.278642	0.876197	0.366134	0.266231	mutual_knn
C425	C618	0.255227	0.121949	0.242955	0.311903	0.901761	0.457498	0.267801	mutual_knn
C253	C364	0.254863	0.172973	0.217579	0.200323	0.830702	0.36485	0.301135	mutual_knn
C022	C334	0.2547	0.157876	0.189043	0.291949	0.898545	0.390081	0.31267	mutual_knn
C609	C656	0.254654	0.159357	0.178474	0.32428	0.890049	0.319474	0.280131	mutual_knn
C423	C605	0.254562	0.154339	0.152547	0.368215	0.948065	0.272353	0.290936	mutual_knn
C096	C277	0.254506	0.170136	0.216348	0.220964	0.824376	0.373894	0.341688	mutual_knn
C178	C639	0.254466	0.207306	0.210225	0.166743	0.710705	0.405197	0.500956	mutual_knn
C017	C044	0.253885	0.144497	0.265471	0.210785	0.80917	0.448149	0.271269	mutual_knn
C056	C639	0.253746	0.180356	0.209589	0.176236	0.830679	0.402841	0.368052	mutual_knn
C341	C666	0.253679	0.145854	0.134802	0.432641	0.970479	0.272004	0.270814	mutual_knn
C270	C377	0.25357	0.116325	0.134681	0.574941	0.97509	0.256551	0.220649	mutual_knn
C523	C541	0.253514	0.176857	0.211416	0.140513	0.876096	0.364473	0.326878	mutual_knn
C124	C644	0.253428	0.142218	0.152241	0.400272	0.966193	0.269887	0.277291	mutual_knn
C405	C524	0.253269	0.154824	0.199919	0.225682	0.933139	0.3417	0.276845	mutual_knn
C593	C659	0.25319	0.150934	0.174992	0.302917	0.949335	0.300877	0.330454	mutual_knn
C454	C455	0.253116	0.143459	0.186841	0.299106	0.954237	0.324099	0.265547	mutual_knn
C392	C412	0.253035	0.169273	0.178769	0.218627	0.929052	0.308191	0.310855	mutual_knn
C372	C635	0.253031	0.151251	0.233705	0.164559	0.908375	0.384675	0.272041	mutual_knn
C321	C582	0.253014	0.177203	0.163577	0.206421	0.946972	0.28978	0.331972	mutual_knn
C347	C508	0.252946	0.150559	0.221589	0.212184	0.899707	0.363581	0.264947	mutual_knn
C423	C552	0.252785	0.143329	0.125231	0.442627	0.992881	0.226248	0.315002	mutual_knn
C249	C313	0.252781	0.191111	0.16051	0.186134	0.904591	0.299284	0.412238	mutual_knn
C276	C385	0.252688	0.167993	0.160484	0.254775	0.95069	0.283566	0.323967	mutual_knn
C463	C495	0.252516	0.14311	0.180411	0.377462	0.89092	0.327283	0.271482	mutual_knn
C449	C648	0.252491	0.146296	0.158055	0.361917	0.957351	0.279283	0.319017	mutual_knn
C313	C390	0.252423	0.168	0.182861	0.175687	0.959958	0.324848	0.356753	mutual_knn
C320	C423	0.252306	0.126196	0.168586	0.409104	0.977218	0.307446	0.230893	mutual_knn
C541	C665	0.252232	0.149109	0.175743	0.298865	0.950682	0.317893	0.316388	mutual_knn
C079	C191	0.252074	0.14164	0.167813	0.320584	0.988522	0.308444	0.278571	mutual_knn
C420	C658	0.252016	0.207304	0.17819	0.169822	0.779246	0.330119	0.389844	mutual_knn
C595	C663	0.25189	0.164083	0.210141	0.228627	0.839438	0.359008	0.310357	mutual_knn
C653	C655	0.251654	0.166153	0.172634	0.229486	0.938384	0.322257	0.314331	mutual_knn
C369	C428	0.25156	0.167935	0.215608	0.146215	0.882891	0.397283	0.396748	mutual_knn
C302	C450	0.251477	0.138877	0.159703	0.3926	0.948683	0.309658	0.273233	mutual_knn
C499	C639	0.251425	0.159121	0.239581	0.234368	0.765532	0.395567	0.299463	mutual_knn
C490	C645	0.251391	0.151112	0.183124	0.234684	0.974292	0.318777	0.278618	mutual_knn
C045	C435	0.251387	0.132193	0.172993	0.41357	0.920358	0.323681	0.280646	mutual_knn
C432	C534	0.25128	0.171284	0.189357	0.17516	0.913146	0.325721	0.31819	mutual_knn
C424	C669	0.251092	0.200831	0.164023	0.197545	0.817151	0.292668	0.355518	mutual_knn
C248	C443	0.251048	0.170824	0.148363	0.303432	0.907841	0.291203	0.361905	mutual_knn
C520	C644	0.251024	0.162488	0.166683	0.259409	0.938337	0.308687	0.281851	mutual_knn
C105	C347	0.250845	0.146134	0.183876	0.246419	0.97973	0.311799	0.301788	mutual_knn
C540	C621	0.250701	0.178012	0.199817	0.231667	0.785825	0.334309	0.31366	mutual_knn
C388	C562	0.250637	0.176052	0.171159	0.209097	0.90353	0.315731	0.394175	mutual_knn
C019	C297	0.250595	0.184469	0.183222	0.213587	0.820348	0.320968	0.336397	mutual_knn
C600	C650	0.250386	0.106241	0.20865	0.388595	0.958108	0.356698	0.225279	mutual_knn
C431	C673	0.25038	0.15093	0.210382	0.214445	0.903562	0.362489	0.28786	mutual_knn
C315	C412	0.250353	0.145271	0.193821	0.243873	0.951845	0.361103	0.335635	mutual_knn
